Order ID,Order Date,Customer,Segment,Region,SKU,Product,Product Line,Category,Qty,Unit Price,Unit Cost,Total Revenue,Total Cost,Gross Profit,Margin %,Delivery Date,Status
101393,2025-05-03,"Contoso, Ltd.",B2C,Central,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,2,$49.00,$17.00,$98.00,$34.00,$64.00,65.3%,2025-05-09,Delivered
101394,2025-05-03,"Contoso, Ltd.",B2C,International,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,3,$79.00,$25.00,$237.00,$75.00,$162.00,68.4%,2025-05-09,Delivered
101395,2025-05-03,"Contoso, Ltd.",B2C,International,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,3,$79.00,$25.00,$237.00,$75.00,$162.00,68.4%,2025-05-13,Delivered
101396,2025-05-03,"Contoso, Ltd.",B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,300,$116.10,$40.00,"$34,830.00","$12,000.00","$22,830.00",65.5%,2025-05-21,Delivered
101397,2025-05-03,Adventure Works Cycles,B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,60,$75.05,$25.00,"$4,503.00","$1,500.00","$3,003.00",66.7%,2025-05-10,Delivered
101398,2025-05-04,Direct eCommerce,B2C,International,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-05-09,Delivered
101399,2025-05-04,Direct eCommerce,B2C,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-05-07,Delivered
101400,2025-05-04,Sporting Goods Retail,B2C,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,5,$129.00,$40.00,$645.00,$200.00,$445.00,69.0%,2025-05-13,Delivered
101401,2025-05-04,Sporting Goods Retail,B2C,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,4,$119.00,$38.00,$476.00,$152.00,$324.00,68.1%,2025-05-12,Delivered
101402,2025-05-05,"Contoso, Ltd.",B2C,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,4,$59.00,$20.00,$236.00,$80.00,$156.00,66.1%,2025-05-14,Delivered
101403,2025-05-05,"Contoso, Ltd.",B2C,International,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,2,$169.00,$52.00,$338.00,$104.00,$234.00,69.2%,2025-05-13,Delivered
101404,2025-05-05,"Contoso, Ltd.",B2C,East,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,3,$179.00,$58.00,$537.00,$174.00,$363.00,67.6%,2025-05-12,Delivered
101405,2025-05-05,Direct eCommerce,B2C,International,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-05-10,Delivered
101406,2025-05-05,"Contoso, Ltd.",B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,75,$75.05,$25.00,"$5,628.75","$1,875.00","$3,753.75",66.7%,2025-05-18,Delivered
101407,2025-05-06,Sporting Goods Retail,B2C,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-05-09,Delivered
101408,2025-05-06,"Contoso, Ltd.",B2C,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,4,$89.00,$28.00,$356.00,$112.00,$244.00,68.5%,2025-05-12,Delivered
101409,2025-05-06,Sporting Goods Retail,B2C,International,ZCA-INS-01,Smart Insole,Accessories,Footwear,3,$89.00,$28.00,$267.00,$84.00,$183.00,68.5%,2025-05-10,Delivered
101410,2025-05-06,Direct eCommerce,B2C,Central,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,1,$249.00,$82.00,$249.00,$82.00,$167.00,67.1%,2025-05-14,Delivered
101411,2025-05-06,Sporting Goods Retail,B2C,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-05-16,Delivered
101412,2025-05-06,Direct eCommerce,B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,2,$59.00,$20.00,$118.00,$40.00,$78.00,66.1%,2025-05-14,Delivered
101413,2025-05-06,Wide World Importers,B2B,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,300,$116.10,$40.00,"$34,830.00","$12,000.00","$22,830.00",65.5%,2025-05-31,Delivered
101414,2025-05-07,"Contoso, Ltd.",B2C,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-05-15,Delivered
101415,2025-05-08,Sporting Goods Retail,B2C,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-05-17,Delivered
101416,2025-05-08,Direct eCommerce,B2C,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,2,$279.00,$88.00,$558.00,$176.00,$382.00,68.5%,2025-05-14,Delivered
101417,2025-05-08,"Contoso, Ltd.",B2C,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,3,$89.00,$28.00,$267.00,$84.00,$183.00,68.5%,2025-05-13,Delivered
101418,2025-05-08,"Contoso, Ltd.",B2C,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,1,$249.00,$82.00,$249.00,$82.00,$167.00,67.1%,2025-05-12,Delivered
101419,2025-05-08,Adventure Works Cycles,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,60,$141.55,$45.00,"$8,493.00","$2,700.00","$5,793.00",68.2%,2025-05-30,Delivered
101420,2025-05-08,Wide World Importers,B2B,Central,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,15,$499.00,$165.00,"$7,485.00","$2,475.00","$5,010.00",66.9%,2025-05-26,Delivered
101421,2025-05-09,"Contoso, Ltd.",B2C,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,2,$279.00,$88.00,$558.00,$176.00,$382.00,68.5%,2025-05-19,Delivered
101422,2025-05-09,"Contoso, Ltd.",B2C,International,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,1,$129.00,$40.00,$129.00,$40.00,$89.00,69.0%,2025-05-18,Delivered
101423,2025-05-09,"Contoso, Ltd.",B2C,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-05-19,Delivered
101424,2025-05-09,Sporting Goods Retail,B2C,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,1,$249.00,$82.00,$249.00,$82.00,$167.00,67.1%,2025-05-15,Delivered
101425,2025-05-10,Direct eCommerce,B2C,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,4,$79.00,$25.00,$316.00,$100.00,$216.00,68.4%,2025-05-19,Delivered
101426,2025-05-10,"Contoso, Ltd.",B2C,Central,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-05-13,Delivered
101427,2025-05-10,Direct eCommerce,B2C,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-05-18,Delivered
101428,2025-05-10,Direct eCommerce,B2C,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,1,$59.00,$20.00,$59.00,$20.00,$39.00,66.1%,2025-05-15,Delivered
101429,2025-05-10,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,100,$116.10,$39.00,"$11,610.00","$3,900.00","$7,710.00",66.4%,2025-05-18,Delivered
101430,2025-05-11,Sporting Goods Retail,B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,1,$59.00,$20.00,$59.00,$20.00,$39.00,66.1%,2025-05-14,Delivered
101431,2025-05-11,Direct eCommerce,B2C,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,2,$149.00,$45.00,$298.00,$90.00,$208.00,69.8%,2025-05-20,Delivered
101432,2025-05-11,"Contoso, Ltd.",B2C,International,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,2,$169.00,$52.00,$338.00,$104.00,$234.00,69.2%,2025-05-19,Delivered
101433,2025-05-11,Sporting Goods Retail,B2C,East,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,1,$179.00,$58.00,$179.00,$58.00,$121.00,67.6%,2025-05-16,Delivered
101434,2025-05-11,"Contoso, Ltd.",B2C,International,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,2,$279.00,$88.00,$558.00,$176.00,$382.00,68.5%,2025-05-16,Delivered
101435,2025-05-12,"Contoso, Ltd.",B2C,International,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,2,$179.00,$58.00,$358.00,$116.00,$242.00,67.6%,2025-05-21,Delivered
101436,2025-05-12,Direct eCommerce,B2C,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,4,$129.00,$39.00,$516.00,$156.00,$360.00,69.8%,2025-05-22,Delivered
101437,2025-05-12,Direct eCommerce,B2C,East,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,1,$249.00,$82.00,$249.00,$82.00,$167.00,67.1%,2025-05-15,Delivered
101438,2025-05-12,Sporting Goods Retail,B2C,Central,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,2,$199.00,$65.00,$398.00,$130.00,$268.00,67.3%,2025-05-16,Delivered
101439,2025-05-12,Direct eCommerce,B2C,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-05-18,Delivered
101440,2025-05-13,"Contoso, Ltd.",B2C,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-05-16,Delivered
101441,2025-05-13,Direct eCommerce,B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,3,$59.00,$20.00,$177.00,$60.00,$117.00,66.1%,2025-05-17,Delivered
101442,2025-05-13,Direct eCommerce,B2C,International,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,2,$179.00,$58.00,$358.00,$116.00,$242.00,67.6%,2025-05-16,Delivered
101443,2025-05-13,Direct eCommerce,B2C,Central,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,3,$169.00,$52.00,$507.00,$156.00,$351.00,69.2%,2025-05-22,Delivered
101444,2025-05-14,Direct eCommerce,B2C,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-05-18,Delivered
101445,2025-05-14,Direct eCommerce,B2C,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,2,$149.00,$45.00,$298.00,$90.00,$208.00,69.8%,2025-05-19,Delivered
101446,2025-05-14,Direct eCommerce,B2C,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,3,$59.00,$20.00,$177.00,$60.00,$117.00,66.1%,2025-05-23,Delivered
101447,2025-05-14,"Contoso, Ltd.",B2C,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,1,$129.00,$40.00,$129.00,$40.00,$89.00,69.0%,2025-05-19,Delivered
101448,2025-05-14,Adventure Works Cycles,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,30,$129.00,$40.00,"$3,870.00","$1,200.00","$2,670.00",69.0%,2025-05-30,Delivered
101449,2025-05-15,Direct eCommerce,B2C,International,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,4,$119.00,$38.00,$476.00,$152.00,$324.00,68.1%,2025-05-19,Delivered
101450,2025-05-15,"Contoso, Ltd.",B2C,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-05-25,Delivered
101451,2025-05-15,"Contoso, Ltd.",B2C,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,3,$279.00,$88.00,$837.00,$264.00,$573.00,68.5%,2025-05-22,Delivered
101452,2025-05-15,Adventure Works Cycles,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,150,$116.10,$40.00,"$17,415.00","$6,000.00","$11,415.00",65.5%,2025-06-08,Delivered
101453,2025-05-16,Direct eCommerce,B2C,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,2,$119.00,$38.00,$238.00,$76.00,$162.00,68.1%,2025-05-20,Delivered
101454,2025-05-16,Sporting Goods Retail,B2C,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,3,$129.00,$39.00,$387.00,$117.00,$270.00,69.8%,2025-05-23,Delivered
101455,2025-05-16,Direct eCommerce,B2C,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-05-21,Delivered
101456,2025-05-16,Adatum Corporation,B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,40,$129.00,$39.00,"$5,160.00","$1,560.00","$3,600.00",69.8%,2025-05-30,Delivered
101457,2025-05-17,Direct eCommerce,B2C,International,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-05-24,Delivered
101458,2025-05-17,Direct eCommerce,B2C,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,5,$129.00,$40.00,$645.00,$200.00,$445.00,69.0%,2025-05-27,Delivered
101459,2025-05-17,Sporting Goods Retail,B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,2,$59.00,$20.00,$118.00,$40.00,$78.00,66.1%,2025-05-25,Delivered
101460,2025-05-18,Direct eCommerce,B2C,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-05-22,Delivered
101461,2025-05-18,Sporting Goods Retail,B2C,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,1,$59.00,$20.00,$59.00,$20.00,$39.00,66.1%,2025-05-23,Delivered
101462,2025-05-18,Direct eCommerce,B2C,International,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,2,$249.00,$82.00,$498.00,$164.00,$334.00,67.1%,2025-05-24,Delivered
101463,2025-05-18,Direct eCommerce,B2C,Central,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,2,$199.00,$65.00,$398.00,$130.00,$268.00,67.3%,2025-05-25,Delivered
101464,2025-05-18,Direct eCommerce,B2C,East,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,2,$179.00,$58.00,$358.00,$116.00,$242.00,67.6%,2025-05-26,Delivered
101465,2025-05-19,Sporting Goods Retail,B2C,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-05-22,Delivered
101466,2025-05-19,Direct eCommerce,B2C,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-05-28,Delivered
101467,2025-05-19,Sporting Goods Retail,B2C,International,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,4,$279.00,$88.00,"$1,116.00",$352.00,$764.00,68.5%,2025-05-28,Delivered
101468,2025-05-19,"Contoso, Ltd.",B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,300,$71.10,$25.00,"$21,330.00","$7,500.00","$13,830.00",64.8%,2025-06-15,Delivered
101469,2025-05-20,"Contoso, Ltd.",B2C,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,3,$89.00,$28.00,$267.00,$84.00,$183.00,68.5%,2025-05-28,Delivered
101470,2025-05-20,"Contoso, Ltd.",B2C,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-05-29,Delivered
101471,2025-05-20,Sporting Goods Retail,B2C,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,3,$79.00,$25.00,$237.00,$75.00,$162.00,68.4%,2025-05-24,Delivered
101472,2025-05-20,Direct eCommerce,B2C,International,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,1,$169.00,$52.00,$169.00,$52.00,$117.00,69.2%,2025-05-23,Delivered
101473,2025-05-20,Direct eCommerce,B2C,Central,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,2,$129.00,$39.00,$258.00,$78.00,$180.00,69.8%,2025-05-26,Delivered
101474,2025-05-20,Alpine Ski House,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,150,$161.10,$58.00,"$24,165.00","$8,700.00","$15,465.00",64.0%,2025-06-16,Delivered
101475,2025-05-21,Direct eCommerce,B2C,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,5,$129.00,$39.00,$645.00,$195.00,$450.00,69.8%,2025-05-28,Delivered
101476,2025-05-21,Sporting Goods Retail,B2C,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,4,$169.00,$52.00,$676.00,$208.00,$468.00,69.2%,2025-05-24,Delivered
101477,2025-05-21,Sporting Goods Retail,B2C,International,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,5,$129.00,$39.00,$645.00,$195.00,$450.00,69.8%,2025-05-25,Delivered
101478,2025-05-21,Trey Research,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,50,$170.05,$58.00,"$8,502.50","$2,900.00","$5,602.50",65.9%,2025-06-02,Delivered
101479,2025-05-21,"Contoso, Ltd.",B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,300,$107.10,$38.00,"$32,130.00","$11,400.00","$20,730.00",64.5%,2025-06-15,Delivered
101480,2025-05-22,Direct eCommerce,B2C,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,1,$79.00,$25.00,$79.00,$25.00,$54.00,68.4%,2025-05-27,Delivered
101481,2025-05-22,Direct eCommerce,B2C,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,4,$59.00,$20.00,$236.00,$80.00,$156.00,66.1%,2025-05-28,Delivered
101482,2025-05-22,Sporting Goods Retail,B2C,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-06-01,Delivered
101483,2025-05-23,Direct eCommerce,B2C,Central,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,4,$129.00,$40.00,$516.00,$160.00,$356.00,69.0%,2025-06-01,Delivered
101484,2025-05-23,Direct eCommerce,B2C,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,5,$89.00,$28.00,$445.00,$140.00,$305.00,68.5%,2025-06-02,Delivered
101485,2025-05-23,Direct eCommerce,B2C,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,1,$169.00,$52.00,$169.00,$52.00,$117.00,69.2%,2025-05-26,Delivered
101486,2025-05-23,"Contoso, Ltd.",B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,4,$59.00,$20.00,$236.00,$80.00,$156.00,66.1%,2025-05-31,Delivered
101487,2025-05-23,Direct eCommerce,B2C,West,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-05-26,Delivered
101488,2025-05-23,Sporting Goods Retail,B2C,International,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,1,$249.00,$82.00,$249.00,$82.00,$167.00,67.1%,2025-05-27,Delivered
101489,2025-05-23,Wide World Importers,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,60,$113.05,$38.00,"$6,783.00","$2,280.00","$4,503.00",66.4%,2025-06-09,Delivered
101490,2025-05-24,"Contoso, Ltd.",B2C,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-06-01,Delivered
101491,2025-05-24,Direct eCommerce,B2C,International,ZCA-INS-01,Smart Insole,Accessories,Footwear,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-05-30,Delivered
101492,2025-05-24,Direct eCommerce,B2C,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,3,$49.00,$17.00,$147.00,$51.00,$96.00,65.3%,2025-05-28,Delivered
101493,2025-05-24,Relecloud,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,150,$53.10,$20.00,"$7,965.00","$3,000.00","$4,965.00",62.3%,2025-06-14,Delivered
101494,2025-05-24,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,200,$116.10,$39.00,"$23,220.00","$7,800.00","$15,420.00",66.4%,2025-06-14,Delivered
101495,2025-05-25,"Contoso, Ltd.",B2C,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,4,$89.00,$28.00,$356.00,$112.00,$244.00,68.5%,2025-05-29,Delivered
101496,2025-05-25,"Contoso, Ltd.",B2C,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,1,$179.00,$58.00,$179.00,$58.00,$121.00,67.6%,2025-06-01,Delivered
101497,2025-05-25,Direct eCommerce,B2C,West,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,2,$199.00,$65.00,$398.00,$130.00,$268.00,67.3%,2025-05-28,Delivered
101498,2025-05-25,"Contoso, Ltd.",B2C,International,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-05-29,Delivered
101499,2025-05-26,Sporting Goods Retail,B2C,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-06-05,Delivered
101500,2025-05-26,"Contoso, Ltd.",B2C,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-06-03,Delivered
101501,2025-05-26,Direct eCommerce,B2C,International,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,4,$129.00,$40.00,$516.00,$160.00,$356.00,69.0%,2025-06-03,Delivered
101502,2025-05-27,Direct eCommerce,B2C,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-06-01,Delivered
101503,2025-05-27,Direct eCommerce,B2C,International,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-06-06,Delivered
101504,2025-05-27,Direct eCommerce,B2C,East,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,2,$249.00,$82.00,$498.00,$164.00,$334.00,67.1%,2025-06-01,Delivered
101505,2025-05-27,Direct eCommerce,B2C,Central,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,1,$179.00,$58.00,$179.00,$58.00,$121.00,67.6%,2025-06-05,Delivered
101506,2025-05-28,"Contoso, Ltd.",B2C,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-06-02,Delivered
101507,2025-05-28,Direct eCommerce,B2C,Central,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,1,$169.00,$52.00,$169.00,$52.00,$117.00,69.2%,2025-06-05,Delivered
101508,2025-05-29,Direct eCommerce,B2C,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-06-01,Delivered
101509,2025-05-29,Direct eCommerce,B2C,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-06-02,Delivered
101510,2025-05-29,"Contoso, Ltd.",B2C,International,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-06-06,Delivered
101511,2025-05-29,Direct eCommerce,B2C,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-06-07,Delivered
101512,2025-05-29,"Contoso, Ltd.",B2C,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-06-08,Delivered
101513,2025-05-29,Sporting Goods Retail,B2C,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,4,$129.00,$39.00,$516.00,$156.00,$360.00,69.8%,2025-06-04,Delivered
101514,2025-05-30,Direct eCommerce,B2C,International,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,2,$169.00,$52.00,$338.00,$104.00,$234.00,69.2%,2025-06-05,Delivered
101515,2025-05-30,Direct eCommerce,B2C,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-06-02,Delivered
101516,2025-05-30,"Contoso, Ltd.",B2C,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-06-04,Delivered
101517,2025-05-30,Trey Research,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,20,$129.00,$40.00,"$2,580.00",$800.00,"$1,780.00",69.0%,2025-06-26,Delivered
101518,2025-05-31,Direct eCommerce,B2C,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,5,$89.00,$28.00,$445.00,$140.00,$305.00,68.5%,2025-06-07,Delivered
101519,2025-05-31,Direct eCommerce,B2C,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,1,$79.00,$25.00,$79.00,$25.00,$54.00,68.4%,2025-06-08,Delivered
101520,2025-06-01,Direct eCommerce,B2C,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-06-04,Delivered
101521,2025-06-01,Direct eCommerce,B2C,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,1,$59.00,$20.00,$59.00,$20.00,$39.00,66.1%,2025-06-07,Delivered
101522,2025-06-01,Direct eCommerce,B2C,Central,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-06-06,Delivered
101523,2025-06-01,"Contoso, Ltd.",B2C,International,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,5,$179.00,$58.00,$895.00,$290.00,$605.00,67.6%,2025-06-05,Delivered
101524,2025-06-01,Direct eCommerce,B2C,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,1,$129.00,$39.00,$129.00,$39.00,$90.00,69.8%,2025-06-07,Delivered
101525,2025-06-02,Sporting Goods Retail,B2C,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-06-05,Delivered
