Order ID,Order Date,Customer,Segment,Region,SKU,Product,Product Line,Category,Qty,Unit Price,Unit Cost,Total Revenue,Total Cost,Gross Profit,Margin %,Delivery Date,Status
101669,2025-06-29,Northwind Traders,B2B,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,200,$80.10,$28.00,"$16,020.00","$5,600.00","$10,420.00",65.0%,2025-07-06,Delivered
101674,2025-06-30,Consolidated Messenger,B2B,Central,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,20,$129.00,$39.00,"$2,580.00",$780.00,"$1,800.00",69.8%,2025-07-28,Delivered
101675,2025-06-30,Relecloud,B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,150,$71.10,$25.00,"$10,665.00","$3,750.00","$6,915.00",64.8%,2025-07-17,Delivered
101678,2025-07-01,"Fabrikam, Inc.",B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,300,$71.10,$25.00,"$21,330.00","$7,500.00","$13,830.00",64.8%,2025-07-15,Delivered
101679,2025-07-01,Boulder Innovations,B2B,West,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,10,"$1,250.00",$455.00,"$12,500.00","$4,550.00","$7,950.00",63.6%,2025-07-23,Delivered
101680,2025-07-01,Boulder Innovations,B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,25,$279.00,$88.00,"$6,975.00","$2,200.00","$4,775.00",68.5%,2025-07-29,Delivered
101696,2025-07-04,Boulder Innovations,B2B,West,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,25,$499.00,$165.00,"$12,475.00","$4,125.00","$8,350.00",66.9%,2025-07-16,Delivered
101697,2025-07-04,Northwind Traders,B2B,Central,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,200,$98.10,$34.00,"$19,620.00","$6,800.00","$12,820.00",65.3%,2025-07-24,Delivered
101702,2025-07-05,"Contoso, Ltd.",B2B,West,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,75,$189.05,$65.00,"$14,178.75","$4,875.00","$9,303.75",65.6%,2025-07-15,Delivered
101709,2025-07-06,"Fabrikam, Inc.",B2B,East,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,225,$224.10,$82.00,"$50,422.50","$18,450.00","$31,972.50",63.4%,2025-07-19,Delivered
101720,2025-07-09,Consolidated Messenger,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,10,$119.00,$38.00,"$1,190.00",$380.00,$810.00,68.1%,2025-07-21,Delivered
101724,2025-07-10,Boulder Innovations,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,25,$179.00,$58.00,"$4,475.00","$1,450.00","$3,025.00",67.6%,2025-07-24,Delivered
101725,2025-07-10,Bellows College,B2B,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,100,$116.10,$40.00,"$11,610.00","$4,000.00","$7,610.00",65.5%,2025-07-31,Delivered
101732,2025-07-11,"Contoso, Ltd.",B2B,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,300,$224.10,$82.00,"$67,230.00","$24,600.00","$42,630.00",63.4%,2025-07-21,Delivered
101733,2025-07-11,Northwind Traders,B2B,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,150,$80.10,$28.00,"$12,015.00","$4,200.00","$7,815.00",65.0%,2025-07-24,Delivered
101734,2025-07-11,Boulder Innovations,B2B,West,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,50,$807.50,$310.00,"$40,375.00","$15,500.00","$24,875.00",61.6%,2025-07-31,Delivered
101741,2025-07-13,Trey Research,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,75,$170.05,$58.00,"$12,753.75","$4,350.00","$8,403.75",65.9%,2025-07-21,Delivered
101759,2025-07-16,Trey Research,B2B,West,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,15,$499.00,$165.00,"$7,485.00","$2,475.00","$5,010.00",66.9%,2025-07-30,Delivered
101783,2025-07-22,Consolidated Messenger,B2B,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,75,$84.55,$28.00,"$6,341.25","$2,100.00","$4,241.25",66.9%,2025-08-12,Delivered
101790,2025-07-25,Wide World Importers,B2B,Central,ZCR-FBR-NAN,ZavaCore Fiber — Nano Grade,Supply,Raw Materials,30,"$2,400.00",$880.00,"$72,000.00","$26,400.00","$45,600.00",63.3%,2025-08-09,Delivered
101791,2025-07-25,Adventure Works Cycles,B2B,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,300,$107.10,$38.00,"$32,130.00","$11,400.00","$20,730.00",64.5%,2025-08-13,Delivered
101806,2025-07-28,"Contoso, Ltd.",B2B,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,300,$80.10,$28.00,"$24,030.00","$8,400.00","$15,630.00",65.0%,2025-08-21,Delivered
101813,2025-07-29,Alpine Ski House,B2B,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,150,$71.10,$25.00,"$10,665.00","$3,750.00","$6,915.00",64.8%,2025-08-09,Delivered
101814,2025-07-29,"Fabrikam, Inc.",B2B,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,225,$179.10,$65.00,"$40,297.50","$14,625.00","$25,672.50",63.7%,2025-08-15,Delivered
101826,2025-08-01,"Contoso, Ltd.",B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,60,$103.55,$34.00,"$6,213.00","$2,040.00","$4,173.00",67.2%,2025-08-11,Delivered
101832,2025-08-02,Wide World Importers,B2B,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,30,$59.00,$20.00,"$1,770.00",$600.00,"$1,170.00",66.1%,2025-08-27,Delivered
101841,2025-08-04,"Fabrikam, Inc.",B2B,East,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,45,"$1,250.00",$455.00,"$56,250.00","$20,475.00","$35,775.00",63.6%,2025-08-31,Delivered
101845,2025-08-05,Bellows College,B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,20,$79.00,$25.00,"$1,580.00",$500.00,"$1,080.00",68.4%,2025-08-20,Delivered
101852,2025-08-06,Trey Research,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,20,$149.00,$45.00,"$2,980.00",$900.00,"$2,080.00",69.8%,2025-09-03,Delivered
101854,2025-08-07,Relecloud,B2B,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,150,$116.10,$40.00,"$17,415.00","$6,000.00","$11,415.00",65.5%,2025-08-30,Delivered
101861,2025-08-08,Trey Research,B2B,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,25,$99.00,$33.00,"$2,475.00",$825.00,"$1,650.00",66.7%,2025-08-26,Delivered
101867,2025-08-09,Bellows College,B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,75,$75.05,$25.00,"$5,628.75","$1,875.00","$3,753.75",66.7%,2025-09-05,Delivered
101875,2025-08-10,"VanArsdel, Ltd.",B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,150,$71.10,$25.00,"$10,665.00","$3,750.00","$6,915.00",64.8%,2025-08-21,Delivered
101886,2025-08-13,"Fabrikam, Inc.",B2B,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,60,$122.55,$40.00,"$7,353.00","$2,400.00","$4,953.00",67.4%,2025-09-04,Delivered
101893,2025-08-15,Adatum Corporation,B2B,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,150,$53.10,$20.00,"$7,965.00","$3,000.00","$4,965.00",62.3%,2025-09-04,Delivered
101900,2025-08-17,Wide World Importers,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,150,$89.10,$33.00,"$13,365.00","$4,950.00","$8,415.00",63.0%,2025-09-10,Delivered
101901,2025-08-17,Northwind Traders,B2B,Central,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,40,$169.00,$52.00,"$6,760.00","$2,080.00","$4,680.00",69.2%,2025-09-08,Delivered
101913,2025-08-19,Alpine Ski House,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,100,$134.10,$45.00,"$13,410.00","$4,500.00","$8,910.00",66.4%,2025-08-26,Delivered
101914,2025-08-19,Bellows College,B2B,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,10,$199.00,$65.00,"$1,990.00",$650.00,"$1,340.00",67.3%,2025-09-14,Delivered
101926,2025-08-22,"Contoso, Ltd.",B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,30,$179.00,$58.00,"$5,370.00","$1,740.00","$3,630.00",67.6%,2025-09-04,Delivered
101934,2025-08-24,Relecloud,B2B,West,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,200,$134.10,$46.00,"$26,820.00","$9,200.00","$17,620.00",65.7%,2025-09-15,Delivered
101938,2025-08-25,Trey Research,B2B,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,100,$224.10,$82.00,"$22,410.00","$8,200.00","$14,210.00",63.4%,2025-09-17,Delivered
101943,2025-08-26,Wide World Importers,B2B,Central,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,30,$179.00,$58.00,"$5,370.00","$1,740.00","$3,630.00",67.6%,2025-09-14,Delivered
101948,2025-08-27,Consolidated Messenger,B2B,Central,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,20,$199.00,$65.00,"$3,980.00","$1,300.00","$2,680.00",67.3%,2025-09-21,Delivered
101953,2025-08-28,"Contoso, Ltd.",B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,150,$134.10,$45.00,"$20,115.00","$6,750.00","$13,365.00",66.4%,2025-09-23,Delivered
101959,2025-08-29,Trey Research,B2B,West,ZCR-FBR-NAN,ZavaCore Fiber — Nano Grade,Supply,Raw Materials,15,"$2,400.00",$880.00,"$36,000.00","$13,200.00","$22,800.00",63.3%,2025-09-15,Delivered
101974,2025-09-01,Trey Research,B2B,West,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,25,$499.00,$165.00,"$12,475.00","$4,125.00","$8,350.00",66.9%,2025-09-10,Delivered
101975,2025-09-01,Adatum Corporation,B2B,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,40,$169.00,$52.00,"$6,760.00","$2,080.00","$4,680.00",69.2%,2025-09-12,Delivered
101980,2025-09-02,Alpine Ski House,B2B,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,20,$99.00,$33.00,"$1,980.00",$660.00,"$1,320.00",66.7%,2025-09-10,Delivered
101994,2025-09-04,"VanArsdel, Ltd.",B2B,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,150,$53.10,$20.00,"$7,965.00","$3,000.00","$4,965.00",62.3%,2025-09-19,Delivered
101995,2025-09-04,Bellows College,B2B,East,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,25,$149.00,$46.00,"$3,725.00","$1,150.00","$2,575.00",69.1%,2025-09-22,Delivered
101998,2025-09-05,Northwind Traders,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,200,$89.10,$33.00,"$17,820.00","$6,600.00","$11,220.00",63.0%,2025-09-16,Delivered
102004,2025-09-06,Northwind Traders,B2B,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,150,$251.10,$88.00,"$37,665.00","$13,200.00","$24,465.00",65.0%,2025-09-24,Delivered
102009,2025-09-07,"VanArsdel, Ltd.",B2B,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,20,$149.00,$45.00,"$2,980.00",$900.00,"$2,080.00",69.8%,2025-09-27,Delivered
102010,2025-09-07,Adatum Corporation,B2B,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,20,$89.00,$28.00,"$1,780.00",$560.00,"$1,220.00",68.5%,2025-09-22,Delivered
102011,2025-09-07,"Fabrikam, Inc.",B2B,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,75,$160.55,$52.00,"$12,041.25","$3,900.00","$8,141.25",67.6%,2025-09-30,Delivered
102023,2025-09-10,Relecloud,B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,150,$251.10,$88.00,"$37,665.00","$13,200.00","$24,465.00",65.0%,2025-09-26,Delivered
102033,2025-09-12,Wide World Importers,B2B,Central,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,30,$149.00,$46.00,"$4,470.00","$1,380.00","$3,090.00",69.1%,2025-10-04,Delivered
102041,2025-09-13,"VanArsdel, Ltd.",B2B,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,100,$251.10,$88.00,"$25,110.00","$8,800.00","$16,310.00",65.0%,2025-09-24,Delivered
102049,2025-09-14,"VanArsdel, Ltd.",B2B,East,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,150,$98.10,$34.00,"$14,715.00","$5,100.00","$9,615.00",65.3%,2025-10-07,Delivered
102061,2025-09-16,Adventure Works Cycles,B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,30,$279.00,$88.00,"$8,370.00","$2,640.00","$5,730.00",68.5%,2025-10-04,Delivered
102074,2025-09-18,"VanArsdel, Ltd.",B2B,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,150,$53.10,$20.00,"$7,965.00","$3,000.00","$4,965.00",62.3%,2025-10-14,Delivered
102087,2025-09-20,Adatum Corporation,B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,150,$71.10,$25.00,"$10,665.00","$3,750.00","$6,915.00",64.8%,2025-10-17,Delivered
102105,2025-09-22,"Contoso, Ltd.",B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,150,$251.10,$88.00,"$37,665.00","$13,200.00","$24,465.00",65.0%,2025-10-17,Delivered
102123,2025-09-25,Consolidated Messenger,B2B,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,25,$119.00,$38.00,"$2,975.00",$950.00,"$2,025.00",68.1%,2025-10-15,Delivered
102124,2025-09-25,Bellows College,B2B,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,50,$46.55,$17.00,"$2,327.50",$850.00,"$1,477.50",63.5%,2025-10-11,Delivered
102147,2025-09-30,Adventure Works Cycles,B2B,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,225,$80.10,$28.00,"$18,022.50","$6,300.00","$11,722.50",65.0%,2025-10-18,Delivered
102155,2025-10-02,Bellows College,B2B,East,ZCS-JRS-CUS,Systems Custom Team Jersey,Systems,Team Uniforms,30,$349.00,$115.00,"$10,470.00","$3,450.00","$7,020.00",67.0%,2025-10-12,Delivered
102162,2025-10-03,Relecloud,B2B,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,200,$44.10,$17.00,"$8,820.00","$3,400.00","$5,420.00",61.5%,2025-10-17,Delivered
102163,2025-10-03,Boulder Innovations,B2B,West,ZCR-FBR-NAN,ZavaCore Fiber — Nano Grade,Supply,Raw Materials,15,"$2,400.00",$880.00,"$36,000.00","$13,200.00","$22,800.00",63.3%,2025-10-15,Delivered
102168,2025-10-04,Trey Research,B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,20,$109.00,$34.00,"$2,180.00",$680.00,"$1,500.00",68.8%,2025-10-26,Delivered
102181,2025-10-06,Northwind Traders,B2B,Central,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,100,$152.10,$52.00,"$15,210.00","$5,200.00","$10,010.00",65.8%,2025-10-25,Delivered
102187,2025-10-07,Bellows College,B2B,East,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,75,$122.55,$39.00,"$9,191.25","$2,925.00","$6,266.25",68.2%,2025-10-20,Delivered
102192,2025-10-08,"Fabrikam, Inc.",B2B,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,75,$46.55,$17.00,"$3,491.25","$1,275.00","$2,216.25",63.5%,2025-10-15,Delivered
102198,2025-10-09,Northwind Traders,B2B,Central,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,200,$98.10,$34.00,"$19,620.00","$6,800.00","$12,820.00",65.3%,2025-10-16,Delivered
102199,2025-10-09,Trey Research,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,50,$56.05,$20.00,"$2,802.50","$1,000.00","$1,802.50",64.3%,2025-10-22,Delivered
102208,2025-10-10,Consolidated Messenger,B2B,Central,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,10,$219.00,$68.00,"$2,190.00",$680.00,"$1,510.00",68.9%,2025-10-21,Delivered
102209,2025-10-10,Northwind Traders,B2B,Central,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,100,$161.10,$58.00,"$16,110.00","$5,800.00","$10,310.00",64.0%,2025-11-02,Delivered
102225,2025-10-13,Trey Research,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,20,$179.00,$58.00,"$3,580.00","$1,160.00","$2,420.00",67.6%,2025-10-26,Delivered
102226,2025-10-13,Boulder Innovations,B2B,West,ZCR-DEV-01,ZavaCore Developer Kit,Supply,Dev Tools,25,$499.00,$165.00,"$12,475.00","$4,125.00","$8,350.00",66.9%,2025-11-03,Delivered
102232,2025-10-14,"Fabrikam, Inc.",B2B,East,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,225,$53.10,$20.00,"$11,947.50","$4,500.00","$7,447.50",62.3%,2025-10-24,Delivered
102239,2025-10-15,Adatum Corporation,B2B,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,150,$80.10,$28.00,"$12,015.00","$4,200.00","$7,815.00",65.0%,2025-11-01,Delivered
102248,2025-10-18,Trey Research,B2B,West,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,10,$149.00,$48.00,"$1,490.00",$480.00,"$1,010.00",67.8%,2025-11-12,Delivered
102266,2025-10-21,"Fabrikam, Inc.",B2B,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,75,$94.05,$33.00,"$7,053.75","$2,475.00","$4,578.75",64.9%,2025-11-10,Delivered
102267,2025-10-21,Wide World Importers,B2B,Central,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,75,$65.55,$23.00,"$4,916.25","$1,725.00","$3,191.25",64.9%,2025-11-03,Delivered
102274,2025-10-22,Trey Research,B2B,West,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,5,"$1,250.00",$455.00,"$6,250.00","$2,275.00","$3,975.00",63.6%,2025-11-14,Delivered
102283,2025-10-24,Northwind Traders,B2B,Central,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,50,$807.50,$310.00,"$40,375.00","$15,500.00","$24,875.00",61.6%,2025-11-12,Delivered
102293,2025-10-26,Trey Research,B2B,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,100,$224.10,$82.00,"$22,410.00","$8,200.00","$14,210.00",63.4%,2025-11-15,Delivered
102305,2025-10-29,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,50,$122.55,$39.00,"$6,127.50","$1,950.00","$4,177.50",68.2%,2025-11-18,Delivered
102311,2025-10-30,Adventure Works Cycles,B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,75,$103.55,$34.00,"$7,766.25","$2,550.00","$5,216.25",67.2%,2025-11-07,Delivered
102312,2025-10-30,Alpine Ski House,B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,100,$98.10,$34.00,"$9,810.00","$3,400.00","$6,410.00",65.3%,2025-11-17,Delivered
102320,2025-10-31,Alpine Ski House,B2B,West,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,50,$84.55,$28.00,"$4,227.50","$1,400.00","$2,827.50",66.9%,2025-11-08,Delivered
102330,2025-11-01,Wide World Importers,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,30,$99.00,$33.00,"$2,970.00",$990.00,"$1,980.00",66.7%,2025-11-18,Delivered
102331,2025-11-01,Wide World Importers,B2B,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,225,$53.10,$20.00,"$11,947.50","$4,500.00","$7,447.50",62.3%,2025-11-17,Delivered
102332,2025-11-01,Boulder Innovations,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,75,$170.05,$58.00,"$12,753.75","$4,350.00","$8,403.75",65.9%,2025-11-22,Delivered
102342,2025-11-03,Consolidated Messenger,B2B,Central,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,10,$169.00,$52.00,"$1,690.00",$520.00,"$1,170.00",69.2%,2025-11-22,Delivered
102350,2025-11-04,Northwind Traders,B2B,Central,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,200,$62.10,$23.00,"$12,420.00","$4,600.00","$7,820.00",63.0%,2025-11-11,Delivered
102351,2025-11-04,Consolidated Messenger,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,20,$99.00,$33.00,"$1,980.00",$660.00,"$1,320.00",66.7%,2025-11-30,Delivered
102352,2025-11-04,Consolidated Messenger,B2B,Central,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,10,$219.00,$68.00,"$2,190.00",$680.00,"$1,510.00",68.9%,2025-11-30,Delivered
102358,2025-11-05,"VanArsdel, Ltd.",B2B,East,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,200,$197.10,$68.00,"$39,420.00","$13,600.00","$25,820.00",65.5%,2025-12-01,Delivered
102364,2025-11-06,Relecloud,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,200,$53.10,$20.00,"$10,620.00","$4,000.00","$6,620.00",62.3%,2025-11-14,Delivered
102370,2025-11-07,Adatum Corporation,B2B,East,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,200,$161.10,$58.00,"$32,220.00","$11,600.00","$20,620.00",64.0%,2025-11-28,Delivered
102371,2025-11-07,Adatum Corporation,B2B,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,200,$251.10,$88.00,"$50,220.00","$17,600.00","$32,620.00",65.0%,2025-11-22,Delivered
102376,2025-11-08,Consolidated Messenger,B2B,Central,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,50,$141.55,$45.00,"$7,077.50","$2,250.00","$4,827.50",68.2%,2025-11-23,Delivered
102383,2025-11-09,Trey Research,B2B,West,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,100,$197.10,$68.00,"$19,710.00","$6,800.00","$12,910.00",65.5%,2025-11-19,Delivered
102401,2025-11-12,Relecloud,B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,100,$98.10,$34.00,"$9,810.00","$3,400.00","$6,410.00",65.3%,2025-11-19,Delivered
102406,2025-11-13,Bellows College,B2B,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,75,$141.55,$45.00,"$10,616.25","$3,375.00","$7,241.25",68.2%,2025-11-26,Delivered
102407,2025-11-13,Consolidated Messenger,B2B,Central,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,25,$199.00,$65.00,"$4,975.00","$1,625.00","$3,350.00",67.3%,2025-11-25,Delivered
102408,2025-11-13,Wide World Importers,B2B,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,60,$56.05,$20.00,"$3,363.00","$1,200.00","$2,163.00",64.3%,2025-11-25,Delivered
102415,2025-11-14,Adventure Works Cycles,B2B,West,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,60,$65.55,$23.00,"$3,933.00","$1,380.00","$2,553.00",64.9%,2025-12-12,Delivered
102430,2025-11-16,Bellows College,B2B,East,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,25,$149.00,$48.00,"$3,725.00","$1,200.00","$2,525.00",67.8%,2025-12-12,Delivered
102431,2025-11-16,Boulder Innovations,B2B,West,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,10,$850.00,$310.00,"$8,500.00","$3,100.00","$5,400.00",63.5%,2025-11-26,Delivered
102458,2025-11-20,Wide World Importers,B2B,Central,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,300,$44.10,$17.00,"$13,230.00","$5,100.00","$8,130.00",61.5%,2025-12-17,Delivered
102459,2025-11-20,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,100,$116.10,$39.00,"$11,610.00","$3,900.00","$7,710.00",66.4%,2025-11-27,Delivered
102467,2025-11-21,Adventure Works Cycles,B2B,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,75,$141.55,$45.00,"$10,616.25","$3,375.00","$7,241.25",68.2%,2025-11-28,Delivered
102474,2025-11-22,Bellows College,B2B,East,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,25,$149.00,$48.00,"$3,725.00","$1,200.00","$2,525.00",67.8%,2025-12-18,Delivered
102481,2025-11-23,Boulder Innovations,B2B,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,100,$251.10,$88.00,"$25,110.00","$8,800.00","$16,310.00",65.0%,2025-12-01,Delivered
102495,2025-11-25,"Contoso, Ltd.",B2B,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,300,$89.10,$33.00,"$26,730.00","$9,900.00","$16,830.00",63.0%,2025-12-18,Delivered
102503,2025-11-26,"Fabrikam, Inc.",B2B,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,150,$80.10,$28.00,"$12,015.00","$4,200.00","$7,815.00",65.0%,2025-12-08,Delivered
102524,2025-11-29,Relecloud,B2B,West,ZCA-INS-01,Smart Insole,Accessories,Footwear,200,$80.10,$28.00,"$16,020.00","$5,600.00","$10,420.00",65.0%,2025-12-19,Delivered
102531,2025-11-30,Adatum Corporation,B2B,East,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,150,$71.10,$25.00,"$10,665.00","$3,750.00","$6,915.00",64.8%,2025-12-24,Delivered
102547,2025-12-02,Boulder Innovations,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,100,$53.10,$20.00,"$5,310.00","$2,000.00","$3,310.00",62.3%,2025-12-20,Delivered
102548,2025-12-02,Relecloud,B2B,West,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,100,$134.10,$48.00,"$13,410.00","$4,800.00","$8,610.00",64.2%,2025-12-20,Delivered
102553,2025-12-03,Boulder Innovations,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,100,$161.10,$58.00,"$16,110.00","$5,800.00","$10,310.00",64.0%,2025-12-27,Delivered
102554,2025-12-03,Wide World Importers,B2B,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,75,$265.05,$88.00,"$19,878.75","$6,600.00","$13,278.75",66.8%,2025-12-28,Delivered
102575,2025-12-06,"Contoso, Ltd.",B2B,West,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,75,$141.55,$46.00,"$10,616.25","$3,450.00","$7,166.25",67.5%,2025-12-16,Delivered
